customer_id,age,gender,education,income,purchase_amount,purchase_date,product_category,rating,discount_percent,shipping_cost,total_cost,discount_amount,final_price,price_per_rating,income_purchase_ratio,age_squared,spending_power_index,education_encoded,gender_Female,gender_Male,gender_Other,product_category_Books,product_category_Clothing,product_category_Electronics,product_category_Food,product_category_Home,age_group,income_bracket,purchase_category,rating_category,discount_tier,price_quartile,spending_ratio_bin,purchase_date_year,purchase_date_month,purchase_date_month_name,purchase_date_day,purchase_date_day_of_week,purchase_date_day_name,purchase_date_quarter,purchase_date_week_of_year,purchase_date_is_weekend,purchase_date_is_month_start,purchase_date_is_month_end,purchase_date_days_since_epoch,purchase_date_season,purchase_date_days_from_today,purchase_date_is_recent
847,50,Male,Bachelor,146174,4938.37,2025-07-24,Electronics,2.2,44.79,41.51,4979.88,2211.9,2767.98,1258.17,3.38,2500,2.92,1,0,1,0,0,0,1,0,0,36-50,High,Very High,Fair,High Discount,Q3,"(0.00901, 4.228]",2025,7,July,24,3,Thursday,3,30,0,0,0,20293,Summer,208,0
848,72,Male,Bachelor,123033,210.14,2025-05-22,Home,3.7,32.66,47.81,257.95,68.63,189.32,51.17,0.17,5184,1.71,1,0,1,0,0,0,0,0,1,65+,High,Low,Good,Medium Discount,Q1,"(0.00901, 4.228]",2025,5,May,22,3,Thursday,2,21,0,0,0,20230,Spring,271,0
849,75,Female,PhD,29348,4336.49,2025-09-28,Home,3.8,17.45,34.91,4371.4,756.72,3614.68,951.23,14.78,5625,0.39,3,1,0,0,0,0,0,0,1,65+,Low,Very High,Good,Low Discount,Q4,"(12.624, 16.822]",2025,9,September,28,6,Sunday,3,39,1,0,0,20359,Fall,142,0
850,24,Female,Bachelor,43714,2897.59,2025-11-11,Books,2.5,48.31,10.39,2907.98,1399.83,1508.15,603.26,6.63,576,1.82,1,1,0,0,1,0,0,0,0,18-25,Lower-Middle,Very High,Fair,High Discount,Q2,"(4.228, 8.426]",2025,11,November,11,1,Tuesday,4,46,0,0,0,20403,Fall,98,0
851,69,Female,High School,58102,2198.69,2025-04-16,Books,1.1,40.08,1.01,2199.7,881.23,1318.47,1198.61,3.78,4761,0.84,0,1,0,0,1,0,0,0,0,65+,Middle,Very High,Poor,High Discount,Q2,"(0.00901, 4.228]",2025,4,April,16,2,Wednesday,2,16,0,0,0,20194,Spring,307,0
852,74,Female,PhD,94460,3629.04,2025-12-11,Books,3.8,31.52,23.97,3653.01,1143.87,2509.14,660.3,3.84,5476,1.28,3,1,0,0,1,0,0,0,0,65+,Upper-Middle,Very High,Good,Medium Discount,Q3,"(0.00901, 4.228]",2025,12,December,11,3,Thursday,4,50,0,0,0,20433,Winter,68,0
853,79,Male,Master,122634,2438.48,2025-06-16,Home,1.1,14.65,25.69,2464.17,357.24,2106.93,1915.39,1.99,6241,1.55,2,0,1,0,0,0,0,0,1,65+,High,Very High,Poor,Low Discount,Q3,"(0.00901, 4.228]",2025,6,June,16,0,Monday,2,25,0,0,0,20255,Summer,246,0
854,29,Male,Master,109930,4368.38,2025-06-02,Clothing,3.5,18.68,12.01,4380.39,816.01,3564.38,1018.39,3.97,841,3.79,2,0,1,0,0,1,0,0,0,26-35,High,Very High,Good,Low Discount,Q4,"(0.00901, 4.228]",2025,6,June,2,0,Monday,2,23,0,0,0,20241,Summer,260,0
855,33,Other,Bachelor,26801,4504.5,2025-05-18,Home,1.7,33.5,6.23,4510.73,1509.01,3001.72,1765.72,16.81,1089,0.81,1,0,0,1,0,0,0,0,1,26-35,Low,Very High,Poor,Medium Discount,Q4,"(12.624, 16.822]",2025,5,May,18,6,Sunday,2,20,1,0,0,20226,Spring,275,0
856,33,Female,PhD,123150,2114.39,2025-12-01,Food,3.3,3.6,29.31,2143.7,76.12,2067.58,626.54,1.72,1089,3.73,3,1,0,0,0,0,0,1,0,26-35,High,Very High,Good,No Discount,Q3,"(0.00901, 4.228]",2025,12,December,1,0,Monday,4,49,0,1,0,20423,Winter,78,0
857,60,Other,PhD,92267,1391.37,2025-09-25,Home,3.0,12.83,38.21,1429.58,178.51,1251.07,417.02,1.51,3600,1.54,3,0,0,1,0,0,0,0,1,51-65,Upper-Middle,High,Fair,Low Discount,Q2,"(0.00901, 4.228]",2025,9,September,25,3,Thursday,3,39,0,0,0,20356,Fall,145,0
858,70,Male,Master,68136,2965.83,2025-10-30,Home,1.1,35.7,49.66,3015.49,1058.8,1956.69,1778.81,4.35,4900,0.97,2,0,1,0,0,0,0,0,1,65+,Middle,Very High,Poor,Medium Discount,Q3,"(4.228, 8.426]",2025,10,October,30,3,Thursday,4,44,0,0,0,20391,Fall,110,0
859,53,Male,PhD,43625,4562.69,2025-06-05,Electronics,2.5,24.0,37.92,4600.61,1095.05,3505.56,1402.22,10.46,2809,0.82,3,0,1,0,0,0,1,0,0,51-65,Lower-Middle,Very High,Fair,Low Discount,Q4,"(8.426, 12.624]",2025,6,June,5,3,Thursday,2,23,0,0,0,20244,Summer,257,0
860,30,Other,PhD,102873,1061.2,2025-11-17,Electronics,3.4,20.12,39.68,1100.88,213.51,887.37,260.99,1.03,900,3.43,3,0,0,1,0,0,1,0,0,26-35,High,High,Good,Low Discount,Q1,"(0.00901, 4.228]",2025,11,November,17,0,Monday,4,47,0,0,0,20409,Fall,92,0
861,24,Female,PhD,120843,3118.6,2026-02-05,Electronics,4.4,7.57,30.82,3149.42,236.08,2913.34,662.12,2.58,576,5.04,3,1,0,0,0,0,1,0,0,18-25,High,Very High,Excellent,No Discount,Q3,"(0.00901, 4.228]",2026,2,February,5,3,Thursday,1,6,0,0,0,20489,Winter,12,1
862,53,Female,Bachelor,92592,3161.49,2025-06-03,Home,4.6,22.09,49.3,3210.79,698.37,2512.42,546.18,3.41,2809,1.75,1,1,0,0,0,0,0,0,1,51-65,Upper-Middle,Very High,Excellent,Low Discount,Q3,"(0.00901, 4.228]",2025,6,June,3,1,Tuesday,2,23,0,0,0,20242,Summer,259,0
863,64,Female,PhD,97052,3668.23,2025-11-01,Clothing,2.9,38.53,32.0,3700.23,1413.37,2286.86,788.57,3.78,4096,1.52,3,1,0,0,0,1,0,0,0,51-65,Upper-Middle,Very High,Fair,Medium Discount,Q3,"(0.00901, 4.228]",2025,11,November,1,5,Saturday,4,44,1,1,0,20393,Fall,108,0
864,68,Female,High School,64261,666.52,2025-03-25,Food,3.9,13.2,43.01,709.53,87.98,621.55,159.37,1.04,4624,0.95,0,1,0,0,0,0,0,1,0,65+,Middle,Medium,Good,Low Discount,Q1,"(0.00901, 4.228]",2025,3,March,25,1,Tuesday,1,13,0,0,0,20172,Spring,329,0
865,26,Other,Bachelor,21542,3581.97,2025-08-13,Food,2.3,0.27,47.29,3629.26,9.67,3619.59,1573.73,16.63,676,0.83,1,0,0,1,0,0,0,1,0,26-35,Low,Very High,Fair,No Discount,Q4,"(12.624, 16.822]",2025,8,August,13,2,Wednesday,3,33,0,0,0,20313,Summer,188,0
866,49,Other,PhD,41677,4546.07,2025-11-15,Clothing,2.4,33.43,46.49,4592.56,1519.75,3072.81,1280.34,10.91,2401,0.85,3,0,0,1,0,1,0,0,0,36-50,Lower-Middle,Very High,Fair,Medium Discount,Q4,"(8.426, 12.624]",2025,11,November,15,5,Saturday,4,46,1,0,0,20407,Fall,94,0
867,28,Male,PhD,66732,906.62,2025-11-05,Clothing,1.8,48.63,19.07,925.69,440.89,484.8,269.33,1.36,784,2.38,3,0,1,0,0,1,0,0,0,26-35,Middle,Medium,Poor,High Discount,Q1,"(0.00901, 4.228]",2025,11,November,5,2,Wednesday,4,45,0,0,0,20397,Fall,104,0
868,25,Female,High School,70343,1195.34,2026-02-10,Food,3.2,30.34,3.93,1199.27,362.67,836.6,261.44,1.7,625,2.81,0,1,0,0,0,0,0,1,0,18-25,Middle,High,Good,Medium Discount,Q1,"(0.00901, 4.228]",2026,2,February,10,1,Tuesday,1,7,0,0,0,20494,Winter,7,1
869,50,Female,Bachelor,59081,4857.26,2025-12-13,Books,2.3,6.0,8.59,4865.85,291.44,4574.41,1988.87,8.22,2500,1.18,1,1,0,0,1,0,0,0,0,36-50,Middle,Very High,Fair,No Discount,Q4,"(4.228, 8.426]",2025,12,December,13,5,Saturday,4,50,1,0,0,20435,Winter,66,0
870,40,Female,Master,82856,913.07,2025-08-11,Electronics,1.3,16.04,2.96,916.03,146.46,769.57,591.98,1.1,1600,2.07,2,1,0,0,0,0,1,0,0,36-50,Upper-Middle,Medium,Poor,Low Discount,Q1,"(0.00901, 4.228]",2025,8,August,11,0,Monday,3,33,0,0,0,20311,Summer,190,0
871,42,Other,Master,113105,4273.38,2025-06-07,Electronics,3.7,43.38,5.27,4278.65,1853.79,2424.86,655.37,3.78,1764,2.69,2,0,0,1,0,0,1,0,0,36-50,High,Very High,Good,High Discount,Q3,"(0.00901, 4.228]",2025,6,June,7,5,Saturday,2,23,1,0,0,20246,Summer,255,0
872,73,Female,Bachelor,108858,2466.47,2026-02-09,Food,3.8,11.63,9.23,2475.7,286.85,2188.85,576.01,2.27,5329,1.49,1,1,0,0,0,0,0,1,0,65+,High,Very High,Good,Low Discount,Q3,"(0.00901, 4.228]",2026,2,February,9,0,Monday,1,7,0,0,0,20493,Winter,8,1
873,25,Other,PhD,39065,1243.68,2025-10-24,Clothing,2.4,30.38,17.05,1260.73,377.83,882.9,367.88,3.18,625,1.56,3,0,0,1,0,1,0,0,0,18-25,Lower-Middle,High,Fair,Medium Discount,Q1,"(0.00901, 4.228]",2025,10,October,24,4,Friday,4,43,0,0,0,20385,Fall,116,0
874,62,Female,PhD,144097,4355.04,2025-05-27,Books,1.3,20.13,27.18,4382.22,876.67,3505.55,2696.58,3.02,3844,2.32,3,1,0,0,1,0,0,0,0,51-65,High,Very High,Poor,Low Discount,Q4,"(0.00901, 4.228]",2025,5,May,27,1,Tuesday,2,22,0,0,0,20235,Spring,266,0
875,39,Female,Master,103460,2232.07,2025-11-11,Food,2.7,10.39,35.58,2267.65,231.91,2035.74,753.98,2.16,1521,2.65,2,1,0,0,0,0,0,1,0,36-50,High,Very High,Fair,Low Discount,Q3,"(0.00901, 4.228]",2025,11,November,11,1,Tuesday,4,46,0,0,0,20403,Fall,98,0
876,76,Male,Master,108092,2578.94,2025-04-26,Electronics,2.8,40.67,10.55,2589.49,1048.85,1540.64,550.23,2.39,5776,1.42,2,0,1,0,0,0,1,0,0,65+,High,Very High,Fair,High Discount,Q2,"(0.00901, 4.228]",2025,4,April,26,5,Saturday,2,17,1,0,0,20204,Spring,297,0
877,21,Female,Master,146116,1802.57,2025-09-07,Home,3.7,37.14,33.63,1836.2,669.47,1166.73,315.33,1.23,441,6.96,2,1,0,0,0,0,0,0,1,18-25,High,High,Good,Medium Discount,Q2,"(0.00901, 4.228]",2025,9,September,7,6,Sunday,3,36,1,0,0,20338,Fall,163,0
878,57,Female,High School,74693,2968.82,2025-09-30,Clothing,2.3,33.08,35.21,3004.03,982.09,2021.94,879.1,3.97,3249,1.31,0,1,0,0,0,1,0,0,0,51-65,Middle,Very High,Fair,Medium Discount,Q3,"(0.00901, 4.228]",2025,9,September,30,1,Tuesday,3,40,0,0,1,20361,Fall,140,0
879,20,Male,Master,46962,825.98,2025-05-26,Home,3.7,11.82,27.93,853.91,97.63,756.28,204.4,1.76,400,2.35,2,0,1,0,0,0,0,0,1,18-25,Lower-Middle,Medium,Good,Low Discount,Q1,"(0.00901, 4.228]",2025,5,May,26,0,Monday,2,22,0,0,0,20234,Spring,267,0
880,46,Other,High School,48295,1961.5,2026-01-12,Food,4.5,4.89,45.18,2006.68,95.92,1910.76,424.61,4.06,2116,1.05,0,0,0,1,0,0,0,1,0,36-50,Lower-Middle,High,Excellent,No Discount,Q2,"(0.00901, 4.228]",2026,1,January,12,0,Monday,1,3,0,0,0,20465,Winter,36,0
881,58,Other,Bachelor,341521,8337.0,2025-12-06,Electronics,1.9,28.81,5.55,8342.55,2401.89,5940.66,3126.66,2.44,3364,5.89,1,0,0,1,0,0,1,0,0,51-65,High,Very High,Poor,Medium Discount,Q4,"(0.00901, 4.228]",2025,12,December,6,5,Saturday,4,49,1,0,0,20428,Winter,73,0
882,46,Female,PhD,62348,1298.09,2025-12-07,Books,4.9,27.68,8.86,1306.95,359.31,947.64,193.4,2.08,2116,1.36,3,1,0,0,1,0,0,0,0,36-50,Middle,High,Excellent,Medium Discount,Q1,"(0.00901, 4.228]",2025,12,December,7,6,Sunday,4,49,1,0,0,20429,Winter,72,0
883,51,Other,Master,46432,3287.12,2025-04-16,Home,2.5,9.42,21.43,3308.55,309.65,2998.9,1199.56,7.08,2601,0.91,2,0,0,1,0,0,0,0,1,51-65,Lower-Middle,Very High,Fair,No Discount,Q4,"(4.228, 8.426]",2025,4,April,16,2,Wednesday,2,16,0,0,0,20194,Spring,307,0
884,51,Female,PhD,103285,1632.7,2025-08-03,Books,2.1,2.81,6.34,1639.04,45.88,1593.16,758.65,1.58,2601,2.03,3,1,0,0,1,0,0,0,0,51-65,High,High,Fair,No Discount,Q2,"(0.00901, 4.228]",2025,8,August,3,6,Sunday,3,31,1,0,0,20303,Summer,198,0
885,45,Male,PhD,126995,3869.63,2025-10-11,Electronics,2.7,4.04,28.31,3897.94,156.33,3741.61,1385.78,3.05,2025,2.82,3,0,1,0,0,0,1,0,0,36-50,High,Very High,Fair,No Discount,Q4,"(0.00901, 4.228]",2025,10,October,11,5,Saturday,4,41,1,0,0,20372,Fall,129,0
886,30,Male,Master,111792,663.06,2025-06-17,Home,1.4,49.64,19.92,682.98,329.14,353.84,252.74,0.59,900,3.73,2,0,1,0,0,0,0,0,1,26-35,High,Medium,Poor,High Discount,Q1,"(0.00901, 4.228]",2025,6,June,17,1,Tuesday,2,25,0,0,0,20256,Summer,245,0
887,32,Female,Master,77854,4849.41,2025-04-12,Books,1.5,39.18,14.23,4863.64,1900.0,2963.64,1975.76,6.23,1024,2.43,2,1,0,0,1,0,0,0,0,26-35,Upper-Middle,Very High,Poor,Medium Discount,Q4,"(4.228, 8.426]",2025,4,April,12,5,Saturday,2,15,1,0,0,20190,Spring,311,0
888,77,Male,Bachelor,60262,2274.41,2025-12-20,Books,2.7,46.1,8.5,2282.91,1048.5,1234.41,457.19,3.77,5929,0.78,1,0,1,0,1,0,0,0,0,65+,Middle,Very High,Fair,High Discount,Q2,"(0.00901, 4.228]",2025,12,December,20,5,Saturday,4,51,1,0,0,20442,Winter,59,0
889,40,Male,High School,57080,1187.89,2025-05-15,Home,4.0,9.75,16.77,1204.66,115.82,1088.84,272.21,2.08,1600,1.43,0,0,1,0,0,0,0,0,1,36-50,Middle,High,Good,No Discount,Q2,"(0.00901, 4.228]",2025,5,May,15,3,Thursday,2,20,0,0,0,20223,Spring,278,0
890,61,Female,High School,21324,376.75,2025-11-07,Electronics,4.6,48.03,30.4,407.15,180.95,226.2,49.17,1.77,3721,0.35,0,1,0,0,0,0,1,0,0,51-65,Low,Low,Excellent,High Discount,Q1,"(0.00901, 4.228]",2025,11,November,7,4,Friday,4,45,0,0,0,20399,Fall,102,0
891,43,Female,PhD,111267,857.09,2025-04-28,Books,3.7,7.13,28.79,885.88,61.11,824.77,222.91,0.77,1849,2.59,3,1,0,0,1,0,0,0,0,36-50,High,Medium,Good,No Discount,Q1,"(0.00901, 4.228]",2025,4,April,28,0,Monday,2,18,0,0,0,20206,Spring,295,0
892,21,Male,Master,144707,2603.67,2025-04-04,Food,1.4,25.45,8.18,2611.85,662.63,1949.22,1392.3,1.8,441,6.89,2,0,1,0,0,0,0,1,0,18-25,High,Very High,Poor,Medium Discount,Q3,"(0.00901, 4.228]",2025,4,April,4,4,Friday,2,14,0,0,0,20182,Spring,319,0
893,43,Other,Bachelor,55909,1691.65,2025-03-14,Home,3.7,41.48,6.25,1697.9,701.7,996.2,269.24,3.03,1849,1.3,1,0,0,1,0,0,0,0,1,36-50,Middle,High,Good,High Discount,Q2,"(0.00901, 4.228]",2025,3,March,14,4,Friday,1,11,0,0,0,20161,Spring,340,0
894,57,Other,Bachelor,109339,4146.13,2025-09-20,Clothing,3.5,17.49,1.33,4147.46,725.16,3422.3,977.8,3.79,3249,1.92,1,0,0,1,0,1,0,0,0,51-65,High,Very High,Good,Low Discount,Q4,"(0.00901, 4.228]",2025,9,September,20,5,Saturday,3,38,1,0,0,20351,Fall,150,0
895,26,Female,Bachelor,39870,2160.13,2025-09-14,Clothing,4.2,21.24,0.62,2160.75,458.81,1701.94,405.22,5.42,676,1.53,1,1,0,0,0,1,0,0,0,26-35,Lower-Middle,Very High,Excellent,Low Discount,Q2,"(4.228, 8.426]",2025,9,September,14,6,Sunday,3,37,1,0,0,20345,Fall,156,0
896,72,Female,Bachelor,54578,1251.08,2025-07-27,Electronics,4.3,6.41,43.99,1295.07,80.19,1214.88,282.53,2.29,5184,0.76,1,1,0,0,0,0,1,0,0,65+,Middle,High,Excellent,No Discount,Q2,"(0.00901, 4.228]",2025,7,July,27,6,Sunday,3,30,1,0,0,20296,Summer,205,0
897,22,Other,Bachelor,92124,3089.55,2025-08-23,Food,4.5,6.15,2.25,3091.8,190.01,2901.79,644.84,3.35,484,4.19,1,0,0,1,0,0,0,1,0,18-25,Upper-Middle,Very High,Excellent,No Discount,Q3,"(0.00901, 4.228]",2025,8,August,23,5,Saturday,3,34,1,0,0,20323,Summer,178,0
898,73,Male,High School,137611,3536.82,2025-08-05,Books,2.7,30.98,36.56,3573.38,1095.71,2477.67,917.66,2.57,5329,1.89,0,0,1,0,1,0,0,0,0,65+,High,Very High,Fair,Medium Discount,Q3,"(0.00901, 4.228]",2025,8,August,5,1,Tuesday,3,32,0,0,0,20305,Summer,196,0
899,49,Other,High School,123605,843.54,2025-07-10,Clothing,3.8,33.78,43.6,887.14,284.95,602.19,158.47,0.68,2401,2.52,0,0,0,1,0,1,0,0,0,36-50,High,Medium,Good,Medium Discount,Q1,"(0.00901, 4.228]",2025,7,July,10,3,Thursday,3,28,0,0,0,20279,Summer,222,0
900,37,Other,High School,46790,846.42,2025-11-21,Electronics,2.1,38.87,4.9,851.32,329.0,522.32,248.72,1.81,1369,1.26,0,0,0,1,0,0,1,0,0,36-50,Lower-Middle,Medium,Fair,Medium Discount,Q1,"(0.00901, 4.228]",2025,11,November,21,4,Friday,4,47,0,0,0,20413,Fall,88,0
901,67,Other,Master,138874,192.99,2025-05-07,Food,5.0,27.83,21.82,214.81,53.71,161.1,32.22,0.14,4489,2.07,2,0,0,1,0,0,0,1,0,65+,High,Low,Excellent,Medium Discount,Q1,"(0.00901, 4.228]",2025,5,May,7,2,Wednesday,2,19,0,0,0,20215,Spring,286,0
902,28,Other,PhD,45289,3684.65,2025-05-18,Food,1.7,32.29,48.12,3732.77,1189.77,2543.0,1495.88,8.14,784,1.62,3,0,0,1,0,0,0,1,0,26-35,Lower-Middle,Very High,Poor,Medium Discount,Q3,"(4.228, 8.426]",2025,5,May,18,6,Sunday,2,20,1,0,0,20226,Spring,275,0
903,32,Female,Bachelor,75129,3322.38,2025-06-27,Electronics,1.0,0.68,41.71,3364.09,22.59,3341.5,3341.5,4.42,1024,2.35,1,1,0,0,0,0,1,0,0,26-35,Upper-Middle,Very High,Poor,No Discount,Q4,"(4.228, 8.426]",2025,6,June,27,4,Friday,2,26,0,0,0,20266,Summer,235,0
904,49,Female,Master,113714,2378.41,2025-08-19,Electronics,1.6,8.11,24.49,2402.9,192.89,2210.01,1381.26,2.09,2401,2.32,2,1,0,0,0,0,1,0,0,36-50,High,Very High,Poor,No Discount,Q3,"(0.00901, 4.228]",2025,8,August,19,1,Tuesday,3,34,0,0,0,20319,Summer,182,0
905,45,Male,Bachelor,114246,4222.41,2025-07-24,Books,4.1,49.25,38.13,4260.54,2079.54,2181.0,531.95,3.7,2025,2.54,1,0,1,0,1,0,0,0,0,36-50,High,Very High,Excellent,High Discount,Q3,"(0.00901, 4.228]",2025,7,July,24,3,Thursday,3,30,0,0,0,20293,Summer,208,0
906,39,Male,High School,35485,4030.29,2025-10-11,Electronics,2.8,3.8,41.67,4071.96,153.15,3918.81,1399.58,11.36,1521,0.91,0,0,1,0,0,0,1,0,0,36-50,Lower-Middle,Very High,Fair,No Discount,Q4,"(8.426, 12.624]",2025,10,October,11,5,Saturday,4,41,1,0,0,20372,Fall,129,0
907,58,Male,Master,64482,2930.92,2025-09-18,Books,2.8,33.94,17.4,2948.32,994.75,1953.57,697.7,4.55,3364,1.11,2,0,1,0,1,0,0,0,0,51-65,Middle,Very High,Fair,Medium Discount,Q3,"(4.228, 8.426]",2025,9,September,18,3,Thursday,3,38,0,0,0,20349,Fall,152,0
908,34,Male,High School,106188,4342.67,2026-02-05,Books,4.8,8.8,44.61,4387.28,382.15,4005.13,834.4,4.09,1156,3.12,0,0,1,0,1,0,0,0,0,26-35,High,Very High,Excellent,No Discount,Q4,"(0.00901, 4.228]",2026,2,February,5,3,Thursday,1,6,0,0,0,20489,Winter,12,1
909,76,Other,Bachelor,24748,1037.15,2025-10-19,Home,4.7,35.84,23.52,1060.67,371.71,688.96,146.59,4.19,5776,0.33,1,0,0,1,0,0,0,0,1,65+,Low,High,Excellent,Medium Discount,Q1,"(0.00901, 4.228]",2025,10,October,19,6,Sunday,4,42,1,0,0,20380,Fall,121,0
910,43,Female,Bachelor,106769,568.48,2025-02-24,Food,2.2,35.3,26.39,594.87,200.67,394.2,179.18,0.53,1849,2.48,1,1,0,0,0,0,0,1,0,36-50,High,Medium,Fair,Medium Discount,Q1,"(0.00901, 4.228]",2025,2,February,24,0,Monday,1,9,0,0,0,20143,Winter,358,0
911,61,Female,PhD,212109,8445.49,2025-07-13,Food,1.8,11.71,49.99,8495.48,988.97,7506.51,4170.28,3.98,3721,3.48,3,1,0,0,0,0,0,1,0,51-65,High,Very High,Poor,Low Discount,Q4,"(0.00901, 4.228]",2025,7,July,13,6,Sunday,3,28,1,0,0,20282,Summer,219,0
912,24,Male,Bachelor,23709,294.86,2025-11-04,Food,4.4,13.48,42.17,337.03,39.75,297.28,67.56,1.24,576,0.99,1,0,1,0,0,0,0,1,0,18-25,Low,Low,Excellent,Low Discount,Q1,"(0.00901, 4.228]",2025,11,November,4,1,Tuesday,4,45,0,0,0,20396,Fall,105,0
913,59,Male,High School,143961,2660.54,2025-12-10,Home,4.6,32.74,18.09,2678.63,871.06,1807.57,392.95,1.85,3481,2.44,0,0,1,0,0,0,0,0,1,51-65,High,Very High,Excellent,Medium Discount,Q2,"(0.00901, 4.228]",2025,12,December,10,2,Wednesday,4,50,0,0,0,20432,Winter,69,0
914,74,Other,Bachelor,50355,4683.66,2025-08-07,Books,3.2,19.5,0.52,4684.18,913.31,3770.87,1178.4,9.3,5476,0.68,1,0,0,1,1,0,0,0,0,65+,Middle,Very High,Good,Low Discount,Q4,"(8.426, 12.624]",2025,8,August,7,3,Thursday,3,32,0,0,0,20307,Summer,194,0
915,43,Other,PhD,75771,206.32,2025-08-16,Books,3.5,9.73,31.31,237.63,20.07,217.56,62.16,0.27,1849,1.76,3,0,0,1,1,0,0,0,0,36-50,Upper-Middle,Low,Good,No Discount,Q1,"(0.00901, 4.228]",2025,8,August,16,5,Saturday,3,33,1,0,0,20316,Summer,185,0
916,42,Male,PhD,77799,619.33,2025-11-11,Electronics,2.0,36.58,35.2,654.53,226.55,427.98,213.99,0.8,1764,1.85,3,0,1,0,0,0,1,0,0,36-50,Upper-Middle,Medium,Poor,Medium Discount,Q1,"(0.00901, 4.228]",2025,11,November,11,1,Tuesday,4,46,0,0,0,20403,Fall,98,0
917,27,Female,High School,33116,2266.47,2025-11-28,Home,4.2,7.71,32.54,2299.01,174.74,2124.27,505.78,6.84,729,1.23,0,1,0,0,0,0,0,0,1,26-35,Lower-Middle,Very High,Excellent,No Discount,Q3,"(4.228, 8.426]",2025,11,November,28,4,Friday,4,48,0,0,0,20420,Fall,81,0
918,76,Female,Master,45470,4670.04,2025-12-05,Electronics,3.5,42.78,48.39,4718.43,1997.84,2720.59,777.31,10.27,5776,0.6,2,1,0,0,0,0,1,0,0,65+,Lower-Middle,Very High,Good,High Discount,Q3,"(8.426, 12.624]",2025,12,December,5,4,Friday,4,49,0,0,0,20427,Winter,74,0
919,62,Female,Bachelor,62344,1587.62,2025-03-15,Home,3.0,25.73,43.15,1630.77,408.49,1222.28,407.43,2.55,3844,1.01,1,1,0,0,0,0,0,0,1,51-65,Middle,High,Fair,Medium Discount,Q2,"(0.00901, 4.228]",2025,3,March,15,5,Saturday,1,11,1,0,0,20162,Spring,339,0
920,36,Male,PhD,62918,2541.1,2025-08-10,Electronics,1.2,5.29,22.44,2563.54,134.42,2429.12,2024.27,4.04,1296,1.75,3,0,1,0,0,0,1,0,0,36-50,Middle,Very High,Poor,No Discount,Q3,"(0.00901, 4.228]",2025,8,August,10,6,Sunday,3,32,1,0,0,20310,Summer,191,0
921,28,Female,Bachelor,72224,217.45,2025-03-30,Clothing,4.7,34.7,3.14,220.59,75.46,145.13,30.88,0.3,784,2.58,1,1,0,0,0,1,0,0,0,26-35,Middle,Low,Excellent,Medium Discount,Q1,"(0.00901, 4.228]",2025,3,March,30,6,Sunday,1,13,1,0,0,20177,Spring,324,0
922,30,Other,Bachelor,59298,750.23,2025-07-19,Food,3.5,25.96,23.8,774.03,194.76,579.27,165.51,1.27,900,1.98,1,0,0,1,0,0,0,1,0,26-35,Middle,Medium,Good,Medium Discount,Q1,"(0.00901, 4.228]",2025,7,July,19,5,Saturday,3,29,1,0,0,20288,Summer,213,0
923,70,Other,Master,128492,4933.28,2025-04-09,Food,1.8,14.9,34.46,4967.74,735.06,4232.68,2351.49,3.84,4900,1.84,2,0,0,1,0,0,0,1,0,65+,High,Very High,Poor,Low Discount,Q4,"(0.00901, 4.228]",2025,4,April,9,2,Wednesday,2,15,0,0,0,20187,Spring,314,0
924,25,Male,PhD,100219,4825.94,2025-04-06,Books,3.4,21.13,30.39,4856.33,1019.72,3836.61,1128.41,4.82,625,4.01,3,0,1,0,1,0,0,0,0,18-25,High,Very High,Good,Low Discount,Q4,"(4.228, 8.426]",2025,4,April,6,6,Sunday,2,14,1,0,0,20184,Spring,317,0
925,57,Other,Bachelor,81629,34.65,2025-09-27,Clothing,3.7,14.92,26.91,61.56,5.17,56.39,15.24,0.04,3249,1.43,1,0,0,1,0,1,0,0,0,51-65,Upper-Middle,Very Low,Good,Low Discount,Q1,"(0.00901, 4.228]",2025,9,September,27,5,Saturday,3,39,1,0,0,20358,Fall,143,0
926,21,Male,PhD,387598,13202.35,2025-07-17,Food,3.1,13.15,23.44,13225.79,1736.11,11489.68,3706.35,3.41,441,18.46,3,0,1,0,0,0,0,1,0,18-25,High,Very High,Good,Low Discount,Q4,"(0.00901, 4.228]",2025,7,July,17,3,Thursday,3,29,0,0,0,20286,Summer,215,0
927,64,Female,High School,379526,12213.46,2025-02-22,Books,3.9,8.18,14.69,12228.15,999.06,11229.09,2879.25,3.22,4096,5.93,0,1,0,0,1,0,0,0,0,51-65,High,Very High,Good,No Discount,Q4,"(0.00901, 4.228]",2025,2,February,22,5,Saturday,1,8,1,0,0,20141,Winter,360,0
928,48,Female,High School,119835,4340.91,2025-03-31,Clothing,3.3,18.14,13.87,4354.78,787.44,3567.34,1081.01,3.62,2304,2.5,0,1,0,0,0,1,0,0,0,36-50,High,Very High,Good,Low Discount,Q4,"(0.00901, 4.228]",2025,3,March,31,0,Monday,1,14,0,0,1,20178,Spring,323,0
929,45,Female,Bachelor,48016,2279.15,2026-02-03,Food,4.8,12.55,25.01,2304.16,286.03,2018.13,420.44,4.75,2025,1.07,1,1,0,0,0,0,0,1,0,36-50,Lower-Middle,Very High,Excellent,Low Discount,Q3,"(4.228, 8.426]",2026,2,February,3,1,Tuesday,1,6,0,0,0,20487,Winter,14,1
